Binomial,Body_mass.g.,Tail_length.mm.,Age,Sex,Reproductive_stage,Body_molt,Flight_molt,Longitude_decimal_degrees,Latitude_decimal_degrees,State,Year,Date2,BreedingSeason,BodyCond,Pred,Residuals,Site
Haplospiza_unicolor,12.5,46.5,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.911,-0.161596765,-0.652564013,14
Haplospiza_unicolor,12.5,49,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,-2.301,0.067452201,-1.048220746,39
Haplospiza_unicolor,16.2,61.1,Adult,Female,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,6,OutsideBreeding,0.634,-0.099361429,0.372423135,55
Haplospiza_unicolor,15.2,64,Adult,Male,Absent,Present,Absent,-50.186006,-29.499814,RS,2017,1,Breeding,0.328,0.101709328,0.04062936,55
Haplospiza_unicolor,15.7,65.5,Adult,Male,Absent,Absent,Absent,-50.162407,-29.472434,RS,2017,4,OutsideBreeding,0.365,0.577783176,-0.41963811,52
Haplospiza_unicolor,15.5,53,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.076,-0.161596765,0.196281203,14
Haplospiza_unicolor,14,50,Adult,Male,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-0.956,-0.042707516,-0.363477831,14
Haplospiza_unicolor,16,48,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,5,OutsideBreeding,0.346,-0.243778951,0.393807228,14
Haplospiza_unicolor,14.5,50,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,-1.465,-0.242506213,-0.381123631,35
Haplospiza_unicolor,14.5,51,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,12,Breeding,-0.612,-0.111938175,-0.147290577,2
Haplospiza_unicolor,13,49.3,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,-1.847,-0.161597443,-0.625222573,14
Haplospiza_unicolor,15,49,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,-0.81,-0.014729985,-0.329084249,39
Haplospiza_unicolor,15,50,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,-0.965,-0.242506213,-0.167523929,35
Haplospiza_unicolor,15.1,62,Adult,Female,Absent,Present,Present,-50.186006,-29.499814,RS,2017,1,Breeding,0.123,0.057714771,-0.002951961,55
Haplospiza_unicolor,16,52,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,0.732,0.067452201,0.247475047,39
Haplospiza_unicolor,13.7,57.5,Adult,Female,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,1,Breeding,-1.513,-0.099362108,-0.544773307,55
Haplospiza_unicolor,13.5,49,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,5,OutsideBreeding,-2.31,-0.242506213,-0.742107127,35
Haplospiza_unicolor,18,49,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,2.19,0.318354455,0.619429524,14
Haplospiza_unicolor,16,50,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,0.035,-0.014729985,0.031899248,39
Haplospiza_unicolor,16,49,Adult,Male,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,11,Breeding,0.212,-0.123804015,0.216587573,6
Haplospiza_unicolor,15.1,61.5,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2016,12,Breeding,0.097,-0.056776716,0.100432342,56
Haplospiza_unicolor,14,51,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.112,-0.161596765,-0.311231689,14
Haplospiza_unicolor,16,52,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,0.732,-0.160324027,0.475251274,35
Haplospiza_unicolor,19,49,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,3.19,0.318354455,1.046628928,14
Haplospiza_unicolor,15,46,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,-0.343,-0.014729985,-0.129582127,39
Haplospiza_unicolor,15,46,Adult,Female,Present,Absent,Absent,-42.38333,-22.5,RJ,2002,4,OutsideBreeding,-0.162,0.480120832,-0.547109852,30
Haplospiza_unicolor,17,50,Adult,Female,Absent,Absent,Absent,-44.607931,-22.452726,RJ,2010,8,OutsideBreeding,2.367,-0.513971919,1.527370192,43
Haplospiza_unicolor,14.9,63.5,Adult,Male,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,6,OutsideBreeding,-0.54,-0.017179243,-0.211291151,55
Haplospiza_unicolor,15,48,Adult,Female,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,11,Breeding,-0.588,-0.205986201,-0.042989765,6
Haplospiza_unicolor,19,49,Adult,Female,Present,Absent,Absent,-47.949986,-24.16386,SP,2012,12,Breeding,3.19,0.368013723,0.99696966,2
Haplospiza_unicolor,16.5,47,Adult,Male,Absent,Present,Absent,-47.7,-23.883333,SP,2013,9,OutsideBreeding,2.011,0.163815065,0.697500221,59
Haplospiza_unicolor,16,52,Adult,Male,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.732,-0.042707516,0.357634763,14
Haplospiza_unicolor,18,47,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,2.502,0.318354455,0.752715738,14
Haplospiza_unicolor,15,47,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,5,OutsideBreeding,-0.498,0.318355133,-0.528883153,14
Haplospiza_unicolor,15.5,52,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,0.232,-0.161597443,0.262924988,14
Haplospiza_unicolor,15.9,66.2,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2017,5,OutsideBreeding,0.602,-0.056776055,0.31616738,56
Haplospiza_unicolor,17,51,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,5,OutsideBreeding,1.888,-0.160324027,0.969093785,35
Haplospiza_unicolor,16,46,Adult,Female,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,5,OutsideBreeding,0.685,-0.205985523,0.500834399,6
Haplospiza_unicolor,14,51,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,-1.112,0.067452201,-0.540280655,39
Haplospiza_unicolor,16,49,Adult,Female,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.19,-0.124889702,0.208274872,14
Haplospiza_unicolor,15,50,Adult,Male,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.044,-0.042707516,0.063721573,14
Haplospiza_unicolor,15.5,61,Adult,Female,Absent,Present,Absent,-50.178935,-29.482103,RS,2017,6,OutsideBreeding,-0.071,-0.020068991,-0.008044883,56
Haplospiza_unicolor,16.5,64.5,Adult,Male,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,6,OutsideBreeding,1.113,-0.017179243,0.494869464,55
Haplospiza_unicolor,14,46,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,12,Breeding,-0.333,-0.111938175,-0.028101943,2
Haplospiza_unicolor,14,50,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2013,1,Breeding,-0.956,-0.111938196,-0.294247151,2
Haplospiza_unicolor,14,48,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,3,Breeding,-1.654,-0.014730663,-0.689639867,39
Haplospiza_unicolor,14.5,51,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2013,4,OutsideBreeding,-0.612,-0.111937518,-0.147291234,2
Haplospiza_unicolor,15,53,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,4,OutsideBreeding,-1.433,-0.242506213,-0.36745325,35
Haplospiza_unicolor,15,52,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,-0.268,-0.161597443,0.049325286,14
Haplospiza_unicolor,16,47,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,1.511,-0.161596765,0.809312348,14
Haplospiza_unicolor,15,50,Adult,Male,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,11,Breeding,-0.988,-0.123804015,-0.296051712,6
Haplospiza_unicolor,16,51.9,Adult,Male,Absent,Absent,Absent,-49.348803,-25.589976,PR,2003,1,Breeding,0.728,0.068738906,0.244479544,60
Haplospiza_unicolor,13.5,51,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,-2.621,-0.242506213,-0.874966142,35
Haplospiza_unicolor,16,47,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,0.502,-0.242506213,0.459177597,35
Haplospiza_unicolor,8,48.5,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,-7.732,-0.243779629,-3.05710888,14
Haplospiza_unicolor,17,50,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,1.035,-0.014729985,0.459098652,39
Haplospiza_unicolor,19,55,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2006,6,OutsideBreeding,2.999,0.110874409,1.172513888,4
Haplospiza_unicolor,14.5,47,Adult,Female,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-0.998,-0.124889702,-0.29923802,14
Haplospiza_unicolor,14.5,55.5,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.313,-0.161596765,-0.397098769,14
Haplospiza_unicolor,16,48,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,0.346,-0.014729985,0.164758263,39
Haplospiza_unicolor,17,51,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,0.879,0.318354455,0.059371105,14
Haplospiza_unicolor,15.5,49,Adult,Female,Present,Absent,Absent,-47.949986,-24.16386,SP,2013,2,Breeding,-0.31,0.368013702,-0.498228234,2
Haplospiza_unicolor,17,50,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,1.035,-0.243778951,0.688147618,14
Haplospiza_unicolor,17,48,Adult,Female,Absent,Present,Absent,-51.09,-30.1,RS,1998,10,Breeding,1.289,0.232709612,0.320167703,58
Haplospiza_unicolor,15,49,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,3,Breeding,0.199,-0.160324705,0.24755467,35
Haplospiza_unicolor,15.5,49,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,5,OutsideBreeding,-0.31,-0.243778951,0.113564419,14
Haplospiza_unicolor,14,54.3,Adult,Female,Present,Absent,Absent,-49.356283,-25.583954,PR,2002,10,Breeding,-1.836,0.246768129,-1.028888951,53
Haplospiza_unicolor,13,50,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.956,-0.161596765,-0.671787986,14
Haplospiza_unicolor,14.5,46,Adult,Male,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,5,OutsideBreeding,-0.815,-0.123803337,-0.222146894,6
Haplospiza_unicolor,14,50,Adult,Male,Absent,Absent,Absent,-46.02,-23.039,SP,2005,11,Breeding,-0.956,-0.311101615,-0.095083732,3
Haplospiza_unicolor,15,51,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,-0.112,0.067452201,-0.11308125,39
Haplospiza_unicolor,16.5,50,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,11,Breeding,1.544,-0.111938175,0.773751339,2
Haplospiza_unicolor,16.7,65,Adult,Female,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,6,OutsideBreeding,1.339,-0.099361429,0.673598715,55
Haplospiza_unicolor,15,51,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,5,OutsideBreeding,-0.112,-0.161596765,0.115967715,14
Haplospiza_unicolor,16.5,60.5,Adult,Female,Absent,Present,Absent,-50.178935,-29.482103,RS,2017,8,OutsideBreeding,0.903,-0.020068991,0.408047337,56
Haplospiza_unicolor,20,51,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,11,Breeding,4.888,-0.111938175,2.202306146,2
Haplospiza_unicolor,18,52,Adult,Male,Absent,Absent,Absent,-42.38333,-22.5,RJ,2002,7,OutsideBreeding,3.515,0.000168934,1.503654255,30
Haplospiza_unicolor,15,50,Adult,Male,Absent,Absent,Absent,-49.405145,-28.599546,SC,2013,2,Breeding,-0.988,-0.090217735,-0.329637993,1
Haplospiza_unicolor,16,52.6,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2007,5,OutsideBreeding,0.564,0.110874434,0.132283313,4
Haplospiza_unicolor,14,49,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,-1.81,0.318354455,-1.089368093,14
Haplospiza_unicolor,15,52,Adult,Female,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,11,Breeding,-1.388,-0.205986201,-0.384749288,6
Haplospiza_unicolor,15.5,55,Adult,Male,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-0.235,-0.042707516,-0.055467061,14
Haplospiza_unicolor,13.2,55,Adult,Male,Absent,Absent,Absent,-41.664975,-22.276078,RJ,2003,4,OutsideBreeding,-0.888,-0.064401013,-0.312734774,61
Haplospiza_unicolor,15,54,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,5,OutsideBreeding,-0.579,-0.160324027,-0.084807145,35
Haplospiza_unicolor,13.5,50,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,3,Breeding,-1.456,-0.160324705,-0.459460344,35
Haplospiza_unicolor,22,50,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,12,Breeding,7.044,-0.111938175,3.123348062,2
Haplospiza_unicolor,17,52,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.723,-0.243778951,0.554861404,14
Haplospiza_unicolor,13.5,60,Adult,Female,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,1,Breeding,-1.582,-0.099362108,-0.574250066,55
Haplospiza_unicolor,14,53,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,-1.424,-0.161597443,-0.444517225,14
Haplospiza_unicolor,14.5,49,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,-1.31,-0.014729985,-0.542683951,39
Haplospiza_unicolor,17,47.5,Adult,Female,Present,Absent,Absent,-48.810668,-27.73223,SC,2001,12,Breeding,0.429,0.515791094,-0.330305266,32
Haplospiza_unicolor,17,51,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,0.879,-0.014729985,0.392455545,39
Haplospiza_unicolor,16,50,Adult,Female,Absent,Present,Absent,-47.949986,-24.16386,SP,2013,2,Breeding,0.035,-0.075231133,0.092400396,2
Haplospiza_unicolor,14,53.6,Adult,Male,Absent,Absent,Absent,-49.356283,-25.583954,PR,2010,11,Breeding,-1.672,-0.233183823,-0.478876297,53
Haplospiza_unicolor,15.4,64,Adult,Male,Absent,Present,Absent,-50.186006,-29.499814,RS,2017,5,OutsideBreeding,-0.014,0.101710006,-0.105473514,55
Haplospiza_unicolor,16,50,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,0.035,-0.242506213,0.259675476,35
Haplospiza_unicolor,19,51,Adult,Female,Absent,Present,Present,-46.016667,-23.033333,SP,2010,5,OutsideBreeding,2.879,-0.086702072,1.31882644,14
Haplospiza_unicolor,15.5,52,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,11,Breeding,0.232,-0.111938175,0.21326572,2
Haplospiza_unicolor,14.7,67.5,Adult,Male,Absent,Absent,Absent,-50.18545,-29.491353,RS,2016,10,Breeding,0.012,0.057406398,-0.050062722,54
Haplospiza_unicolor,15.5,51,Adult,Male,Absent,Present,Present,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.388,-0.004519886,0.172490539,14
Haplospiza_unicolor,17,48,Adult,Female,Absent,Absent,Present,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,1.346,-0.205591322,0.782819003,14
Haplospiza_unicolor,14,49,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.81,0.318355133,-1.089368771,14
Haplospiza_unicolor,5,56,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,-10.891,-0.161597443,-4.488813984,14
Haplospiza_unicolor,16,47,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,1.511,-0.161597443,0.809313026,14
Haplospiza_unicolor,16,52.4,Adult,Male,Absent,Absent,Absent,-49.356283,-25.583954,PR,2002,12,Breeding,0.611,-0.233183769,0.496419889,53
Haplospiza_unicolor,13.5,50,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,12,Breeding,-1.456,-0.111938175,-0.507846874,2
Haplospiza_unicolor,16.5,50,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,1.544,0.067452201,0.594360963,39
Haplospiza_unicolor,16,50.5,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,-0.043,-0.014729985,-0.001422306,39
Haplospiza_unicolor,15,55,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,-0.735,-0.160324027,-0.151450252,35
Haplospiza_unicolor,15.1,62,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2017,6,OutsideBreeding,-0.418,-0.056776055,-0.119576013,56
Haplospiza_unicolor,17,48,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,1.346,-0.014729985,0.591957667,39
Haplospiza_unicolor,15.5,49,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,-0.31,-0.014729985,-0.115484546,39
Haplospiza_unicolor,15.5,48.6,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,0.762,-0.161597443,0.489340673,14
Haplospiza_unicolor,20,47,Adult,Female,Absent,Absent,Absent,-49.671408,-28.649798,SC,2014,1,Breeding,1.284,-0.20598622,0.756727539,6
Haplospiza_unicolor,16.5,55,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,0.765,-0.160324027,0.489348855,35
Haplospiza_unicolor,15.6,64,Adult,Male,Absent,Absent,Present,-50.178935,-29.482103,RS,2017,6,OutsideBreeding,0.186,-0.018588425,0.100264798,56
Haplospiza_unicolor,14.5,49,Adult,Female,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,12,Breeding,-1.31,-0.194120361,-0.363293575,2
Haplospiza_unicolor,15.5,50,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,5,OutsideBreeding,-0.465,-0.243778951,0.047348512,14
Haplospiza_unicolor,15.5,52,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,0.232,-0.161597443,0.262924988,14
Haplospiza_unicolor,16,47.3,Adult,Male,Absent,Absent,Absent,-48.810668,-27.73223,SC,2001,9,OutsideBreeding,-0.658,0.035839875,-0.314719799,32
Haplospiza_unicolor,17.5,53,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,2.076,0.067452201,0.821631046,39
Haplospiza_unicolor,14.9,67,Adult,Male,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,6,OutsideBreeding,-0.356,-0.017179243,-0.132686461,55
Haplospiza_unicolor,14.5,50,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,-1.465,-0.014729985,-0.608899858,39
Haplospiza_unicolor,16,51.5,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.81,-0.161596765,0.509845566,14
Haplospiza_unicolor,14.9,60,Adult,Female,Absent,Absent,Absent,-50.178935,-29.482103,RS,2017,5,OutsideBreeding,-0.723,-0.138958241,-0.167689645,56
Haplospiza_unicolor,15.1,62.5,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2017,6,OutsideBreeding,-0.392,-0.056776055,-0.108468828,56
Haplospiza_unicolor,10.3,66,Adult,Male,Absent,Present,Present,-50.178935,-29.482103,RS,2017,5,OutsideBreeding,-5.009,0.100300824,-2.237925356,56
Haplospiza_unicolor,16,52.2,Adult,Male,Absent,Absent,Absent,-49.348803,-25.589976,PR,2002,12,Breeding,0.658,0.068738925,0.214575567,60
Haplospiza_unicolor,16.1,65,Adult,Male,Absent,Present,Absent,-50.186006,-29.499814,RS,2017,6,OutsideBreeding,0.739,0.101710006,0.216207637,55
Haplospiza_unicolor,15,50,Adult,Female,Absent,Absent,Absent,-44.607931,-22.452726,RJ,2010,8,OutsideBreeding,0.367,-0.513971919,0.672971384,43
Haplospiza_unicolor,16.5,55,Adult,Male,Absent,Present,Present,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.765,-0.004519886,0.333544714,14
Haplospiza_unicolor,14,53,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,5,OutsideBreeding,-1.424,-0.160324027,-0.445790641,35
Haplospiza_unicolor,15,49,Adult,Male,Absent,Present,Present,-42.38333,-22.5,RJ,2002,9,OutsideBreeding,0.119,0.157245813,-0.1041918,30
Haplospiza_unicolor,16,54.4,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,0.358,-0.161597443,0.316752113,14
Haplospiza_unicolor,16.5,54,Adult,Male,Absent,Absent,Present,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.921,-0.123409135,0.51907707,14
Haplospiza_unicolor,16,46,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,0.657,-0.014729985,0.297617277,39
Haplospiza_unicolor,16.5,52,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,1.232,-0.161597443,0.690124393,14
Haplospiza_unicolor,16.5,48,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.846,-0.243778951,0.60740693,14
Haplospiza_unicolor,15.5,47,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,0.002,-0.014729985,0.017801668,39
Haplospiza_unicolor,18,49.6,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,2.097,0.318354455,0.579699979,14
Haplospiza_unicolor,16,54,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,0.421,-0.160324027,0.34239226,35
Haplospiza_unicolor,15,49,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2013,4,OutsideBreeding,0.199,-0.111937518,0.199167483,2
Haplospiza_unicolor,15,50,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,0.044,0.067452201,-0.046438143,39
Haplospiza_unicolor,15,51,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,-1.121,-0.243779629,-0.232893619,14
Haplospiza_unicolor,15,48,Adult,Female,Absent,Absent,Absent,-44.202778,-23.175,RJ,2003,5,OutsideBreeding,0.103,0.233465494,-0.187246672,37
Haplospiza_unicolor,17,54.5,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,1.343,-0.161596765,0.737542848,14
Haplospiza_unicolor,18,56,Adult,Female,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,1.1,-0.124889702,0.59702633,14
Haplospiza_unicolor,25,52,Adult,Male,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,9.732,0.067452201,4.092269684,39
Haplospiza_unicolor,17.7,61,Adult,Female,Absent,Present,Absent,-50.162407,-29.472434,RS,2017,4,OutsideBreeding,2.129,0.61449024,0.297234575,52
Haplospiza_unicolor,17,74,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.694,-0.161596765,-0.559861742,14
Haplospiza_unicolor,15.3,50,Adult,Female,Absent,Absent,Absent,-50.178935,-29.482103,RS,2017,5,OutsideBreeding,-0.848,-0.138958241,-0.22108957,56
Haplospiza_unicolor,16,53,Adult,Male,Absent,Absent,Absent,-49.405145,-28.599546,SC,2013,4,OutsideBreeding,-0.715,-0.090217057,-0.213013233,1
Haplospiza_unicolor,14.5,51,Adult,Male,Absent,Absent,Absent,-47.949986,-24.16386,SP,2012,12,Breeding,-0.612,-0.111938175,-0.147290577,2
Haplospiza_unicolor,21.5,49.6,Adult,Male,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,5,OutsideBreeding,5.465,-0.123803337,2.460665365,6
Haplospiza_unicolor,15,51.2,Adult,Female,Absent,Absent,Absent,-48.541493,-25.587558,PR,2014,4,OutsideBreeding,-0.107,0.028692244,-0.072185297,4
Haplospiza_unicolor,14,51,Adult,Female,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,-2.121,-0.242506213,-0.66136644,35
Haplospiza_unicolor,15,47,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,5,OutsideBreeding,-0.498,-0.243778951,0.033250931,14
Haplospiza_unicolor,13.5,53,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,8,OutsideBreeding,-1.924,-0.160324027,-0.659390343,35
Haplospiza_unicolor,18,53,Adult,Male,Absent,Absent,Absent,-49.403256,-28.600583,SC,2013,2,Breeding,1.412,0.301068334,0.304354508,41
Haplospiza_unicolor,16.5,48.5,Adult,Female,Present,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,0.768,0.318354455,0.011951971,14
Haplospiza_unicolor,13.5,62.5,Adult,Female,Absent,Absent,Absent,-51.302929,-30.051014,RS,2006,10,Breeding,-1.45,-0.185227615,-0.431994237,62
Haplospiza_unicolor,14.5,50,Adult,Female,Present,Present,Present,-47.81,-23.95,SP,2006,3,Breeding,-1.465,0.444612612,-1.068242455,39
Haplospiza_unicolor,16,54,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.421,-0.161596765,0.343664998,14
Haplospiza_unicolor,17,45,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,1,Breeding,2.822,-0.161597443,1.369371445,14
Haplospiza_unicolor,32.5,49,Adult,Female,Absent,Present,Absent,-47.012778,-23.964444,SP,2013,3,Breeding,16.69,0.0816322,7.050543139,63
Haplospiza_unicolor,15,50,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,-0.965,-0.014729985,-0.395300156,39
Haplospiza_unicolor,16,50,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,5,OutsideBreeding,0.035,-0.014729985,0.031899248,39
Haplospiza_unicolor,16,46,Adult,Female,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.657,-0.124889702,0.407776994,14
